label,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes,Tenure,Tenure_W,Tenure_L,Tenure_PW,Tenure_PL,Total_W,Total_L,Total_PW,Total_PL,Exp,Fired
SingMi08,2008,50,SFO,NFL,9,5,4,0,0.556,-5.3,-2.9,-2.4,0,0,0,0.0,2,4.0,1.0,Coach starting Week 8,1.0,5.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0
SingMi09,2009,51,SFO,NFL,16,8,8,0,0.5,0.1,-2.9,3.0,0,0,0,0.0,2,8.0,4.0,N/A,2.0,13.0,12.0,0.0,0.0,13.0,12.0,0.0,0.0,2.0,0.0
SingMi010,2010,52,SFO,NFL,15,5,10,0,0.333,-5.8,-4.7,-1.1,0,0,0,0.0,3,6.0,4.0,Fired after Week 16,3.0,18.0,22.0,0.0,0.0,18.0,22.0,0.0,0.0,3.0,1.0
AustBi066,1966,38,PIT,NFL,14,5,8,1,0.385,-4.5,-1.2,-3.3,0,0,0,0.0,6,0.0,0.0,N/A,1.0,5.0,8.0,0.0,0.0,5.0,8.0,0.0,0.0,1.0,0.0
AustBi067,1967,39,PIT,NFL,14,4,9,1,0.308,-3.4,-2.7,-0.7,0,0,0,0.0,4,0.0,0.0,N/A,2.0,9.0,17.0,0.0,0.0,9.0,17.0,0.0,0.0,2.0,0.0
AustBi068,1968,40,PIT,NFL,14,2,11,1,0.154,-10.0,-3.1,-6.9,0,0,0,0.0,4,0.0,0.0,N/A,3.0,11.0,28.0,0.0,0.0,11.0,28.0,0.0,0.0,3.0,1.0
AustBi070,1970,42,WAS,NFL,14,6,8,0,0.429,3.0,3.6,-0.6,0,0,0,0.0,4,0.0,0.0,N/A,1.0,6.0,8.0,0.0,0.0,17.0,36.0,0.0,0.0,4.0,1.0
BlacLi054,1954,55,GNB,NFL,12,4,8,0,0.333,1.9,-0.9,2.8,0,0,0,0.0,5,0.0,0.0,N/A,1.0,4.0,8.0,0.0,0.0,4.0,8.0,0.0,0.0,1.0,0.0
BlacLi055,1955,56,GNB,NFL,12,6,6,0,0.5,-3.8,-0.6,-3.2,0,0,0,0.0,3,0.0,0.0,N/A,2.0,10.0,14.0,0.0,0.0,10.0,14.0,0.0,0.0,2.0,0.0
BlacLi056,1956,57,GNB,NFL,12,4,8,0,0.333,-4.4,2.0,-6.4,0,0,0,0.0,5,0.0,0.0,N/A,3.0,14.0,22.0,0.0,0.0,14.0,22.0,0.0,0.0,3.0,0.0
BlacLi057,1957,58,GNB,NFL,12,3,9,0,0.25,-6.2,-0.9,-5.3,0,0,0,0.0,6,0.0,0.0,N/A,4.0,17.0,31.0,0.0,0.0,17.0,31.0,0.0,0.0,4.0,1.0
CablTo08,2008,44,OAK,NFL,12,4,8,0,0.333,-7.5,-6.5,-1.0,0,0,0,0.0,3,5.0,3.0,Coach starting Week 5,1.0,4.0,8.0,0.0,0.0,4.0,8.0,0.0,0.0,1.0,0.0
CablTo09,2009,45,OAK,NFL,16,5,11,0,0.313,-10.3,-8.7,-1.6,0,0,0,0.0,3,7.0,2.0,N/A,2.0,9.0,19.0,0.0,0.0,9.0,19.0,0.0,0.0,2.0,0.0
CablTo010,2010,46,OAK,NFL,16,8,8,0,0.5,0.2,2.3,-2.2,0,0,0,0.0,3,11.0,5.0,N/A,3.0,17.0,27.0,0.0,0.0,17.0,27.0,0.0,0.0,3.0,1.0
GrahOt066,1966,45,WAS,NFL,14,7,7,0,0.5,-2.0,1.7,-3.8,0,0,0,0.0,5,0.0,0.0,N/A,1.0,7.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0
GrahOt067,1967,46,WAS,NFL,14,5,6,3,0.455,-2.1,1.3,-3.4,0,0,0,0.0,3,0.0,0.0,N/A,2.0,12.0,13.0,0.0,0.0,12.0,13.0,0.0,0.0,2.0,0.0
GrahOt068,1968,47,WAS,NFL,14,5,9,0,0.357,-8.3,-3.1,-5.2,0,0,0,0.0,3,0.0,0.0,N/A,3.0,17.0,22.0,0.0,0.0,17.0,22.0,0.0,0.0,3.0,1.0
McGiDa00,2000,49,ARI,NFL,9,1,8,0,0.111,-15.2,-7.2,-8.1,0,0,0,0.0,5,4.0,1.0,Coach starting week 9,1.0,1.0,8.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0
McGiDa01,2001,50,ARI,NFL,16,7,9,0,0.438,-4.2,-1.5,-2.6,0,0,0,0.0,4,7.0,2.0,N/A,2.0,8.0,17.0,0.0,0.0,8.0,17.0,0.0,0.0,2.0,0.0
McGiDa02,2002,51,ARI,NFL,16,5,11,0,0.313,-9.9,-5.4,-4.5,0,0,0,0.0,4,5.0,3.0,N/A,3.0,13.0,28.0,0.0,0.0,13.0,28.0,0.0,0.0,3.0,0.0
McGiDa03,2003,52,ARI,NFL,16,4,12,0,0.25,-12.6,-6.3,-6.2,0,0,0,0.0,4,6.0,2.0,N/A,4.0,17.0,40.0,0.0,0.0,17.0,40.0,0.0,0.0,4.0,1.0
SaunAl086,1986,39,SDG,NFL,8,3,5,0,0.375,-1.9,1.2,-3.1,0,0,0,0.0,5,0.0,0.0,N/A,1.0,3.0,5.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0
SaunAl087,1987,40,SDG,NFL,15,8,7,0,0.533,-3.7,-4.3,0.5,0,0,0,0.0,3,0.0,0.0,N/A,2.0,11.0,12.0,0.0,0.0,11.0,12.0,0.0,0.0,2.0,0.0
SaunAl088,1988,41,SDG,NFL,16,6,10,0,0.375,-7.4,-7.1,-0.2,0,0,0,0.0,4,0.0,0.0,N/A,3.0,17.0,22.0,0.0,0.0,17.0,22.0,0.0,0.0,3.0,1.0
ScanDe024,1924,25,DUL,NFL,6,5,1,0,0.833,8.8,0.5,8.3,0,0,0,0.0,4,0.0,0.0,N/A,1.0,5.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0
ScanDe025,1925,26,DUL,NFL,3,0,3,0,0.0,-6.4,-7.3,0.9,0,0,0,0.0,16,0.0,0.0,N/A,2.0,5.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,2.0,0.0
ScanDe026,1926,27,DUL,NFL,14,6,5,3,0.545,6.4,2.7,3.6,0,0,0,0.0,8,0.0,0.0,N/A,3.0,11.0,9.0,0.0,0.0,11.0,9.0,0.0,0.0,3.0,1.0
ScanDe029,1929,30,CRD,NFL,13,6,6,1,0.5,5.7,2.3,3.4,0,0,0,0.0,4,0.0,0.0,N/A,1.0,6.0,6.0,0.0,0.0,17.0,15.0,0.0,0.0,4.0,1.0
BarrNo025,1925,28,CRD,NFL,14,11,2,1,0.846,1.7,1.3,0.4,0,0,0,0.0,1,0.0,0.0,NFL Champions,1.0,11.0,2.0,0.0,0.0,11.0,2.0,0.0,0.0,1.0,0.0
BarrNo026,1926,29,CRD,NFL,12,5,6,1,0.455,1.0,-0.4,1.4,0,0,0,0.0,10,0.0,0.0,N/A,2.0,16.0,8.0,0.0,0.0,16.0,8.0,0.0,0.0,2.0,1.0
CreiMi035,1935,27,CRD,NFL,12,6,4,2,0.6,2.7,-2.0,4.7,0,0,0,0.0,3,0.0,0.0,N/A,1.0,6.0,4.0,0.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0
CreiMi036,1936,28,CRD,NFL,12,3,8,1,0.273,-1.4,-4.9,3.5,0,0,0,0.0,4,0.0,0.0,N/A,2.0,9.0,12.0,0.0,0.0,9.0,12.0,0.0,0.0,2.0,0.0
CreiMi037,1937,29,CRD,NFL,11,5,5,1,0.5,-0.2,0.1,-0.2,0,0,0,0.0,4,0.0,0.0,N/A,3.0,14.0,17.0,0.0,0.0,14.0,17.0,0.0,0.0,3.0,0.0
CreiMi038,1938,30,CRD,NFL,11,2,9,0,0.182,-2.8,-2.8,0.0,0,0,0,0.0,5,0.0,0.0,N/A,4.0,16.0,26.0,0.0,0.0,16.0,26.0,0.0,0.0,4.0,1.0
CunnGu099,1999,53,KAN,NFL,16,9,7,0,0.563,6.8,5.5,1.3,0,0,0,0.0,2,2.0,0.0,N/A,1.0,9.0,7.0,0.0,0.0,9.0,7.0,0.0,0.0,1.0,0.0
CunnGu00,2000,54,KAN,NFL,16,7,9,0,0.438,0.6,0.1,0.6,0,0,0,0.0,3,8.0,2.0,N/A,2.0,16.0,16.0,0.0,0.0,16.0,16.0,0.0,0.0,2.0,1.0
EdwaTu046,1946,39,WAS,NFL,11,5,5,1,0.5,-2.2,-2.8,0.6,0,0,0,0.0,3,0.0,0.0,N/A,1.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0
EdwaTu047,1947,40,WAS,NFL,12,4,8,0,0.333,-7.7,2.7,-10.4,0,0,0,0.0,4,0.0,0.0,N/A,2.0,9.0,13.0,0.0,0.0,9.0,13.0,0.0,0.0,2.0,0.0
EdwaTu048,1948,41,WAS,NFL,12,7,5,0,0.583,-1.6,0.5,-2.2,0,0,0,0.0,2,0.0,0.0,N/A,3.0,16.0,18.0,0.0,0.0,16.0,18.0,0.0,0.0,3.0,1.0
TobiEl020,1920,34,AKR,APFA,11,8,0,3,1.0,20.4,6.7,13.8,0,0,0,0.0,1,0.0,0.0,NFL Champions,1.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0
TobiEl021,1921,35,AKR,APFA,12,8,3,1,0.727,11.7,1.4,10.3,0,0,0,0.0,3,0.0,0.0,co-coach with Fritz Pollard,2.0,16.0,3.0,0.0,0.0,16.0,3.0,0.0,0.0,2.0,1.0
CampDa00,2000,53,DAL,NFL,16,5,11,0,0.313,-4.6,-1.5,-3.0,0,0,0,0.0,4,4.0,1.0,N/A,1.0,5.0,11.0,0.0,0.0,5.0,11.0,0.0,0.0,1.0,0.0
CampDa01,2001,54,DAL,NFL,16,5,11,0,0.313,-6.0,-4.5,-1.5,0,0,0,0.0,5,6.0,2.0,N/A,2.0,10.0,22.0,0.0,0.0,10.0,22.0,0.0,0.0,2.0,0.0
CampDa02,2002,55,DAL,NFL,16,5,11,0,0.313,-8.5,-8.2,-0.3,0,0,0,0.0,4,7.0,2.0,N/A,3.0,15.0,33.0,0.0,0.0,15.0,33.0,0.0,0.0,3.0,1.0
DaboBr022,2022,47,NYG,NFL,17,9,7,1,0.559,-0.4,-0.8,0.4,2,1,1,0.5,3,3.0,3.0,N/A,1.0,9.0,7.0,1.0,1.0,9.0,7.0,1.0,1.0,1.0,0.0
DaboBr023,2023,48,NYG,NFL,17,6,11,0,0.353,-7.9,-6.9,-1.0,0,0,0,0.0,3,7.0,4.0,N/A,2.0,15.0,18.0,1.0,1.0,15.0,18.0,1.0,1.0,2.0,1.0
ForzRi074,1974,46,DET,NFL,14,7,7,0,0.5,-1.6,0.5,-2.1,0,0,0,0.0,2,0.0,0.0,N/A,1.0,7.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0
ForzRi075,1975,47,DET,NFL,14,7,7,0,0.5,-1.9,-3.2,1.3,0,0,0,0.0,2,0.0,0.0,N/A,2.0,14.0,14.0,0.0,0.0,14.0,14.0,0.0,0.0,2.0,0.0
ForzRi076,1976,48,DET,NFL,4,1,3,0,0.25,2.8,-0.6,3.4,0,0,0,0.0,3,0.0,0.0,N/A,3.0,15.0,17.0,0.0,0.0,15.0,17.0,0.0,0.0,3.0,1.0
PottEa024,1924,31,KEN,NFL,5,0,4,1,0.0,-14.5,-4.6,-9.9,0,0,0,0.0,16,0.0,0.0,co-coach with Bo Hanley,1.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0
PottEa027,1927,34,NYG,NFL,13,11,1,1,0.917,11.9,4.8,7.0,0,0,0,0.0,1,0.0,0.0,NFL Champions,1.0,11.0,1.0,0.0,0.0,11.0,5.0,0.0,0.0,2.0,0.0
PottEa028,1928,35,NYG,NFL,13,4,7,2,0.364,-1.5,-2.7,1.2,0,0,0,0.0,6,0.0,0.0,N/A,2.0,15.0,8.0,0.0,0.0,15.0,12.0,0.0,0.0,3.0,1.0
SabaNi05,2005,54,MIA,NFL,16,9,7,0,0.563,-0.8,-1.1,0.3,0,0,0,0.0,2,7.0,3.0,N/A,1.0,9.0,7.0,0.0,0.0,9.0,7.0,0.0,0.0,1.0,0.0
SabaNi06,2006,55,MIA,NFL,16,6,10,0,0.375,0.7,-3.3,4.0,0,0,0,0.0,4,5.0,1.0,N/A,2.0,15.0,17.0,0.0,0.0,15.0,17.0,0.0,0.0,2.0,1.0
WalsAd045,1945,44,RAM,NFL,10,9,1,0,0.9,11.4,5.3,6.1,1,1,0,1.0,1,0.0,0.0,NFL Champions,1.0,9.0,1.0,1.0,0.0,9.0,1.0,1.0,0.0,1.0,0.0
WalsAd046,1946,45,RAM,NFL,11,6,4,1,0.6,1.8,5.9,-4.1,0,0,0,0.0,2,0.0,0.0,N/A,2.0,15.0,5.0,1.0,0.0,15.0,5.0,1.0,0.0,2.0,1.0
WeirEd027,1927,24,FRN,NFL,10,4,4,2,0.5,-3.2,-2.0,-1.2,0,0,0,0.0,7,0.0,0.0,"co-coach with Russ Daugherty, Charley Rogers and Swede Youngstrom",1.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0
WeirEd028,1928,25,FRN,NFL,16,11,3,2,0.786,3.2,0.3,3.0,0,0,0,0.0,2,0.0,0.0,N/A,2.0,15.0,7.0,0.0,0.0,15.0,7.0,0.0,0.0,2.0,1.0
WhitMi095,1995,59,OAK,NFL,16,8,8,0,0.5,2.1,1.1,1.0,0,0,0,0.0,5,0.0,0.0,N/A,1.0,8.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,0.0
WhitMi096,1996,60,OAK,NFL,16,7,9,0,0.438,2.4,0.3,2.1,0,0,0,0.0,4,0.0,0.0,N/A,2.0,15.0,17.0,0.0,0.0,15.0,17.0,0.0,0.0,2.0,1.0
BerrPu024,1924,31,FRN,NFL,14,11,2,1,0.846,7.1,7.7,-0.6,0,0,0,0.0,3,0.0,0.0,N/A,1.0,11.0,2.0,0.0,0.0,11.0,2.0,0.0,0.0,1.0,1.0
BerrPu026,1926,33,BRL,NFL,11,3,8,0,0.273,-9.6,-2.4,-7.2,0,0,0,0.0,14,0.0,0.0,N/A,1.0,3.0,8.0,0.0,0.0,14.0,10.0,0.0,0.0,2.0,1.0
BradGu013,2013,47,JAX,NFL,16,4,12,0,0.25,-11.1,-7.1,-4.0,0,0,0,0.0,3,7.0,2.0,N/A,1.0,4.0,12.0,0.0,0.0,4.0,12.0,0.0,0.0,1.0,0.0
BradGu014,2014,48,JAX,NFL,16,3,13,0,0.188,-10.5,-7.8,-2.7,0,0,0,0.0,3,7.0,2.0,N/A,2.0,7.0,25.0,0.0,0.0,7.0,25.0,0.0,0.0,2.0,0.0
BradGu015,2015,49,JAX,NFL,16,5,11,0,0.313,-7.5,-0.7,-6.9,0,0,0,0.0,3,5.0,2.0,N/A,3.0,12.0,36.0,0.0,0.0,12.0,36.0,0.0,0.0,3.0,0.0
BradGu016,2016,50,JAX,NFL,14,2,12,0,0.143,-5.0,-2.7,-2.3,0,0,0,0.0,4,6.0,5.0,N/A,4.0,14.0,48.0,0.0,0.0,14.0,48.0,0.0,0.0,4.0,1.0
HandRa091,1991,47,NYG,NFL,16,8,8,0,0.5,1.0,-0.6,1.5,0,0,0,0.0,4,0.0,0.0,N/A,1.0,8.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,0.0
HandRa092,1992,48,NYG,NFL,16,6,10,0,0.375,-1.8,1.6,-3.4,0,0,0,0.0,4,0.0,0.0,N/A,2.0,14.0,18.0,0.0,0.0,14.0,18.0,0.0,0.0,2.0,1.0
McMiAl048,1948,53,DET,NFL,12,2,10,0,0.167,-13.4,-3.6,-9.8,0,0,0,0.0,5,0.0,0.0,N/A,1.0,2.0,10.0,0.0,0.0,2.0,10.0,0.0,0.0,1.0,0.0
McMiAl049,1949,54,DET,NFL,12,4,8,0,0.333,-0.7,-2.3,1.7,0,0,0,0.0,4,0.0,0.0,N/A,2.0,6.0,18.0,0.0,0.0,6.0,18.0,0.0,0.0,2.0,0.0
McMiAl050,1950,55,DET,NFL,12,6,6,0,0.5,-1.6,0.1,-1.7,0,0,0,0.0,4,0.0,0.0,N/A,3.0,12.0,24.0,0.0,0.0,12.0,24.0,0.0,0.0,3.0,1.0
McMiAl051,1951,56,PHI,NFL,2,2,0,0,1.0,-1.5,-0.4,-1.2,0,0,0,0.0,5,0.0,0.0,N/A,1.0,2.0,0.0,0.0,0.0,14.0,24.0,0.0,0.0,4.0,1.0
McVaJo076,1976,45,NYG,NFL,7,3,4,0,0.429,-3.4,-5.5,2.1,0,0,0,0.0,5,0.0,0.0,N/A,1.0,3.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0
McVaJo077,1977,46,NYG,NFL,14,5,9,0,0.357,-6.2,-4.0,-2.2,0,0,0,0.0,5,0.0,0.0,N/A,2.0,8.0,13.0,0.0,0.0,8.0,13.0,0.0,0.0,2.0,0.0
McVaJo078,1978,47,NYG,NFL,16,6,10,0,0.375,-2.5,-1.1,-1.3,0,0,0,0.0,5,0.0,0.0,N/A,3.0,14.0,23.0,0.0,0.0,14.0,23.0,0.0,0.0,3.0,1.0
RichRa055,1955,49,CRD,NFL,12,4,7,1,0.364,1.2,-0.7,2.0,0,0,0,0.0,4,0.0,0.0,N/A,1.0,4.0,7.0,0.0,0.0,4.0,7.0,0.0,0.0,1.0,0.0
RichRa056,1956,50,CRD,NFL,12,7,5,0,0.583,3.4,-0.1,3.5,0,0,0,0.0,2,0.0,0.0,N/A,2.0,11.0,12.0,0.0,0.0,11.0,12.0,0.0,0.0,2.0,0.0
RichRa057,1957,51,CRD,NFL,12,3,9,0,0.25,-7.6,-1.1,-6.4,0,0,0,0.0,6,0.0,0.0,N/A,3.0,14.0,21.0,0.0,0.0,14.0,21.0,0.0,0.0,3.0,1.0
RileMi099,1999,46,SDG,NFL,16,8,8,0,0.5,-1.0,-3.9,2.9,0,0,0,0.0,3,5.0,1.0,N/A,1.0,8.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,0.0
RileMi00,2000,47,SDG,NFL,16,1,15,0,0.063,-8.1,-3.7,-4.4,0,0,0,0.0,5,10.0,2.0,N/A,2.0,9.0,23.0,0.0,0.0,9.0,23.0,0.0,0.0,2.0,0.0
RileMi01,2001,48,SDG,NFL,16,5,11,0,0.313,-0.3,0.3,-0.6,0,0,0,0.0,5,5.0,2.0,N/A,3.0,14.0,34.0,0.0,0.0,14.0,34.0,0.0,0.0,3.0,1.0
RonzGe050,1950,41,GNB,NFL,12,3,9,0,0.25,-16.3,-5.9,-10.4,0,0,0,0.0,5,0.0,0.0,N/A,1.0,3.0,9.0,0.0,0.0,3.0,9.0,0.0,0.0,1.0,0.0
RonzGe051,1951,42,GNB,NFL,12,3,9,0,0.25,-10.1,-1.5,-8.5,0,0,0,0.0,5,0.0,0.0,N/A,2.0,6.0,18.0,0.0,0.0,6.0,18.0,0.0,0.0,2.0,0.0
RonzGe052,1952,43,GNB,NFL,12,6,6,0,0.5,-2.3,1.4,-3.7,0,0,0,0.0,4,0.0,0.0,N/A,3.0,12.0,24.0,0.0,0.0,12.0,24.0,0.0,0.0,3.0,0.0
RonzGe053,1953,44,GNB,NFL,10,2,7,1,0.222,-9.8,-4.4,-5.4,0,0,0,0.0,6,0.0,0.0,N/A,4.0,14.0,31.0,0.0,0.0,14.0,31.0,0.0,0.0,4.0,1.0
RuetBa022,1922,29,RAC,NFL,11,6,4,1,0.6,-4.7,-2.6,-2.1,0,0,0,0.0,6,0.0,0.0,N/A,1.0,6.0,4.0,0.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0
RuetBa023,1923,30,RAC,NFL,10,4,4,2,0.5,0.8,1.9,-1.1,0,0,0,0.0,10,0.0,0.0,N/A,2.0,10.0,8.0,0.0,0.0,10.0,8.0,0.0,0.0,2.0,0.0
RuetBa024,1924,31,RAC,NFL,10,4,3,3,0.571,8.0,0.8,7.2,0,0,0,0.0,7,0.0,0.0,N/A,3.0,14.0,11.0,0.0,0.0,14.0,11.0,0.0,0.0,3.0,1.0
SchiPa033,1933,40,CRD,NFL,11,1,9,1,0.1,-4.7,-4.0,-0.8,0,0,0,0.0,5,0.0,0.0,N/A,1.0,1.0,9.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0
SchiPa034,1934,41,CRD,NFL,11,5,6,0,0.455,2.3,-3.6,5.9,0,0,0,0.0,4,0.0,0.0,N/A,2.0,6.0,15.0,0.0,0.0,6.0,15.0,0.0,0.0,2.0,1.0
SchiPa035,1935,42,BKN,NFL,12,5,6,1,0.455,-5.9,-4.6,-1.3,0,0,0,0.0,2,0.0,0.0,N/A,1.0,5.0,6.0,0.0,0.0,11.0,21.0,0.0,0.0,3.0,0.0
SchiPa036,1936,43,BKN,NFL,12,3,8,1,0.273,-7.5,-5.2,-2.4,0,0,0,0.0,4,0.0,0.0,N/A,2.0,8.0,14.0,0.0,0.0,14.0,29.0,0.0,0.0,4.0,1.0
ShauCl048,1948,56,RAM,NFL,12,6,5,1,0.545,6.2,5.0,1.3,0,0,0,0.0,3,0.0,0.0,N/A,1.0,6.0,5.0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,0.0
ShauCl049,1949,57,RAM,NFL,12,8,2,2,0.8,9.3,7.7,1.6,1,0,1,0.0,1,0.0,0.0,N/A,2.0,14.0,7.0,0.0,1.0,14.0,7.0,0.0,1.0,2.0,1.0
ThorJi020,1920,33,CAN,APFA,13,7,4,2,0.636,18.2,8.7,9.5,0,0,0,0.0,8,0.0,0.0,N/A,1.0,7.0,4.0,0.0,0.0,7.0,4.0,0.0,0.0,1.0,1.0
ThorJi021,1921,34,CLE,APFA,8,3,5,0,0.375,1.2,-3.1,4.3,0,0,0,0.0,11,0.0,0.0,N/A,1.0,3.0,5.0,0.0,0.0,10.0,9.0,0.0,0.0,2.0,1.0
ThorJi022,1922,35,OOR,NFL,9,3,6,0,0.333,-4.3,3.3,-7.7,0,0,0,0.0,11,0.0,0.0,N/A,1.0,3.0,6.0,0.0,0.0,13.0,15.0,0.0,0.0,3.0,0.0
ThorJi023,1923,36,OOR,NFL,11,1,10,0,0.091,-12.4,0.9,-13.2,0,0,0,0.0,18,0.0,0.0,N/A,2.0,4.0,16.0,0.0,0.0,14.0,25.0,0.0,0.0,4.0,1.0
BehmBu029,1929,29,FRN,NFL,19,10,4,5,0.714,-0.1,-2.7,2.6,0,0,0,0.0,3,0.0,0.0,N/A,1.0,10.0,4.0,0.0,0.0,10.0,4.0,0.0,0.0,1.0,0.0
BehmBu030,1930,30,FRN,NFL,13,2,10,1,0.167,-10.5,-3.4,-7.2,0,0,0,0.0,9,0.0,0.0,N/A,2.0,12.0,14.0,0.0,0.0,12.0,14.0,0.0,0.0,2.0,0.0
BehmBu031,1931,31,FRN,NFL,8,1,6,1,0.143,-8.8,-7.3,-1.5,0,0,0,0.0,9,0.0,0.0,N/A,3.0,13.0,20.0,0.0,0.0,13.0,20.0,0.0,0.0,3.0,1.0
BrooRi095,1995,54,STL,NFL,16,7,9,0,0.438,-6.4,-1.8,-4.6,0,0,0,0.0,3,0.0,0.0,N/A,1.0,7.0,9.0,0.0,0.0,7.0,9.0,0.0,0.0,1.0,0.0
BrooRi096,1996,55,STL,NFL,16,6,10,0,0.375,-6.3,-1.7,-4.6,0,0,0,0.0,3,0.0,0.0,N/A,2.0,13.0,19.0,0.0,0.0,13.0,19.0,0.0,0.0,2.0,1.0
CollJo066,1966,34,BUF,AFL,14,9,4,1,0.692,7.1,2.5,4.6,1,0,1,0.0,1,0.0,0.0,N/A,1.0,9.0,4.0,0.0,1.0,9.0,4.0,0.0,1.0,1.0,0.0
CollJo067,1967,35,BUF,AFL,14,4,10,0,0.286,-3.7,-6.2,2.5,0,0,0,0.0,3,0.0,0.0,N/A,2.0,13.0,14.0,0.0,1.0,13.0,14.0,0.0,1.0,2.0,0.0
CollJo068,1968,36,BUF,AFL,2,0,2,0,0.0,-10.8,-7.9,-2.9,0,0,0,0.0,5,0.0,0.0,N/A,3.0,13.0,16.0,0.0,1.0,13.0,16.0,0.0,1.0,3.0,1.0
EdwaCa021,1921,33,CAN,APFA,10,5,2,3,0.714,12.3,5.9,6.4,0,0,0,0.0,4,0.0,0.0,N/A,1.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,1.0
EdwaCa023,1923,35,CLI,NFL,7,3,1,3,0.75,-2.0,-2.3,0.2,0,0,0,0.0,5,0.0,0.0,N/A,1.0,3.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,2.0,1.0
EdwaCa025,1925,37,CLE,NFL,14,5,8,1,0.385,-0.5,-2.0,1.4,0,0,0,0.0,12,0.0,0.0,N/A,1.0,5.0,8.0,0.0,0.0,13.0,11.0,0.0,0.0,3.0,1.0
FearTo067,1967,45,NOR,NFL,14,3,11,0,0.214,-10.8,-6.7,-4.1,0,0,0,0.0,4,0.0,0.0,N/A,1.0,3.0,11.0,0.0,0.0,3.0,11.0,0.0,0.0,1.0,0.0
FearTo068,1968,46,NOR,NFL,14,4,9,1,0.308,-6.5,-3.9,-2.6,0,0,0,0.0,3,0.0,0.0,N/A,2.0,7.0,20.0,0.0,0.0,7.0,20.0,0.0,0.0,2.0,0.0
FearTo069,1969,47,NOR,NFL,14,5,9,0,0.357,-7.3,0.1,-7.4,0,0,0,0.0,3,0.0,0.0,N/A,3.0,12.0,29.0,0.0,0.0,12.0,29.0,0.0,0.0,3.0,0.0
FearTo070,1970,48,NOR,NFL,7,1,5,1,0.167,-7.9,-4.6,-3.3,0,0,0,0.0,4,0.0,0.0,N/A,4.0,13.0,34.0,0.0,0.0,13.0,34.0,0.0,0.0,4.0,1.0
HorwAr023,1923,25,CRD,NFL,12,8,4,0,0.667,1.7,1.0,0.6,0,0,0,0.0,6,0.0,0.0,N/A,1.0,8.0,4.0,0.0,0.0,8.0,4.0,0.0,0.0,1.0,0.0
HorwAr024,1924,26,CRD,NFL,10,5,4,1,0.556,-4.1,-4.1,0.0,0,0,0,0.0,8,0.0,0.0,N/A,2.0,13.0,8.0,0.0,0.0,13.0,8.0,0.0,0.0,2.0,1.0
McAdBe016,2016,39,NYG,NFL,16,11,5,0,0.688,2.1,-3.2,5.4,1,0,1,0.0,2,3.0,1.0,N/A,1.0,11.0,5.0,0.0,1.0,11.0,5.0,0.0,1.0,1.0,0.0
McAdBe017,2017,40,NYG,NFL,12,2,10,0,0.167,-7.6,-6.4,-1.2,0,0,0,0.0,4,1.0,0.0,Fired 12/04,2.0,13.0,15.0,0.0,1.0,13.0,15.0,0.0,1.0,2.0,1.0
PatrMa018,2018,44,DET,NFL,16,6,10,0,0.375,-3.0,-3.3,0.3,0,0,0,0.0,4,7.0,3.0,N/A,1.0,6.0,10.0,0.0,0.0,6.0,10.0,0.0,0.0,1.0,0.0
PatrMa019,2019,45,DET,NFL,16,3,12,1,0.219,-5.2,-1.2,-4.0,0,0,0,0.0,4,3.0,1.0,N/A,2.0,9.0,22.0,0.0,0.0,9.0,22.0,0.0,0.0,2.0,0.0
PatrMa020,2020,46,DET,NFL,11,4,7,0,0.364,-7.7,-1.0,-6.7,0,0,0,0.0,4,4.0,2.0,Fired after week 12,3.0,13.0,29.0,0.0,0.0,13.0,29.0,0.0,0.0,3.0,1.0
PhelJi048,1948,55,LAD,AAFC,14,7,7,0,0.5,-2.9,-4.6,1.7,0,0,0,0.0,3,0.0,0.0,N/A,1.0,7.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0
